ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
2022-03-04 12:45:00,CL,2950,YPE,73H,J,CA,189,0.6402996499429073
2022-03-04 13:50:00,ZY,1047,YXC,73H,J,CA,186,0.5324811755374605
2022-03-04 13:25:00,LJ,2818,YLW,320,J,CA,186,0.7245889672700409
2022-03-04 13:20:00,LZ,608,KIC,ER4,J,US,49,0.6224307250488029
2022-03-04 15:10:00,LJ,578,YQU,319,J,CA,156,0.7409544742307206
2022-03-04 14:15:00,NW,2806,SCM,319,J,US,156,0.6520424234019395
2022-03-04 14:45:00,LJ,769,YEG,320,J,CA,186,0.7699406227057423
2022-03-04 15:10:00,ZD,746,YAD,73H,J,CA,189,0.6877017073419268
2022-03-04 15:15:00,CL,2588,YFI,73H,J,CA,189,0.6861870625257379
2022-03-04 15:40:00,LJ,642,YXT,320,J,CA,186,0.7504046514824774
2022-03-04 16:10:00,LZ,619,SLK,AT5,J,US,48,0.5918137289738923
2022-03-04 15:55:00,TO,1733,YMM,73H,G,CA,189,0.6902183777886378
2022-03-04 17:30:00,LJ,770,YEG,320,J,CA,186,0.7699406227057423
2022-03-04 16:55:00,CL,2444,ICL,7M8,J,US,197,0.6673573410345478
2022-03-04 18:05:00,LZ,633,BPT,AT5,J,US,48,0.5554655720321898
2022-03-04 17:00:00,CL,2613,PTL,73H,J,US,189,0.5622518856526172
2022-03-04 17:35:00,CL,2007,LIH,73H,J,US,189,0.6513767045467354
2022-03-04 17:55:00,LJ,579,YQU,320,J,CA,186,0.7166953750316543
2022-03-04 18:15:00,LJ,505,YUL,320,J,CA,186,0.6880293990648897
2022-03-04 18:00:00,CL,670,YQR,73H,J,CA,189,0.6495212392391481
2022-03-04 18:40:00,LJ,770,YEG,320,J,CA,186,0.7699406227057423
2022-03-04 19:40:00,YU,1395,LAS,320,J,US,186,0.4523045355314777
2022-03-04 20:05:00,LJ,667,YDQ,320,J,CA,186,0.6691920766523108
2022-03-04 19:50:00,KL,606,ICY,320,J,US,174,0.41533419931377114
2022-03-04 20:30:00,CL,773,YQR,73H,J,CA,189,0.6327436737589638
2022-03-04 20:10:00,LJ,643,YXT,320,J,CA,186,0.7346350436153347
2022-03-04 21:30:00,LJ,663,RUT,320,J,US,186,0.7677137797631309
2022-03-05 06:15:00,PL,671,BQV,73H,J,US,189,0.6062210224412465
2022-03-05 06:10:00,CL,2444,ICL,73H,J,US,189,0.6189862554780278
2022-03-05 05:50:00,CL,2732,RNH,73H,J,US,189,0.5793528903360454
2022-03-05 06:50:00,LZ,607,KIC,ER4,J,US,49,0.5466278471281129
2022-03-05 06:20:00,YT,1053,ESP,73H,C,US,189,0.8266700586239422
2022-03-05 06:45:00,LJ,2807,DEN,320,J,US,186,0.6375477762113952
2022-03-05 07:05:00,LJ,577,YQU,320,J,CA,186,0.6447947947101775
2022-03-05 07:45:00,ZD,788,AMN,73H,J,US,189,0.6188467413727383
2022-03-05 07:05:00,LJ,660,RUT,319,J,US,156,0.6971377546516435
2022-03-05 08:45:00,CL,2476,AIV,73H,J,US,189,0.5924829076265564
2022-03-05 09:10:00,LZ,630,BPT,AT5,J,US,48,0.5367154064098132
2022-03-05 07:45:00,ZD,742,YAD,73H,J,CA,189,0.6507969281373398
2022-03-05 08:25:00,ZD,735,BKL,73H,J,US,189,0.6353160086313848
2022-03-05 09:10:00,VW,3403,MYV,E90,J,US,98,0.7423997628557667
2022-03-05 10:25:00,VW,980,YYZ,319,J,CA,144,0.747612202691613
2022-03-05 10:50:00,LJ,2815,YZV,320,J,CA,186,0.6914525285719755
2022-03-05 10:45:00,CL,1556,GBR,73H,J,US,189,0.5191698411885595
2022-03-05 12:25:00,PW,1062,YLW,320,J,CA,174,0.7338865694294213
2022-03-05 11:25:00,LJ,2822,BKL,320,J,US,186,0.6608623193404815
2022-03-05 11:55:00,LJ,2801,YQQ,320,J,CA,186,0.6897304405251016
2022-03-05 12:00:00,UK,821,YVR,E90,J,CA,99,0.6411488307472138
2022-03-05 12:25:00,KL,605,ICY,320,J,US,174,0.43762983625866214
2022-03-05 13:50:00,CL,2731,BXK,73H,J,US,189,0.652185997145197
2022-03-05 13:05:00,IA,927,DEN,E90,J,US,100,0.7214789864636907
2022-03-05 14:20:00,ZD,748,RFK,73H,J,US,189,0.6640330383058174
2022-03-05 14:40:00,CL,772,YQR,73H,J,CA,189,0.6556426708185106
2022-03-05 14:30:00,ZD,769,APH,73H,J,US,189,0.6660425035179386
2022-03-05 15:25:00,CL,2775,MOD,73H,J,US,189,0.5913610627833692
2022-03-05 15:50:00,VW,985,YYZ,319,J,CA,143,0.748368772894735
2022-03-05 16:50:00,IA,928,DEN,73H,J,US,186,0.680348626424637
2022-03-05 18:15:00,CL,2708,DAN,73H,J,US,189,0.6580749594353079
2022-03-05 18:20:00,CL,2717,YXU,73H,J,CA,189,0.7758853764938376
2022-03-05 18:45:00,CL,771,YQR,73H,J,CA,189,0.6556426708185106
2022-03-05 18:30:00,YU,2824,SFO,319,J,US,156,0.6392096093290975
2022-03-05 19:20:00,CL,3140,HFD,73H,J,US,189,0.6564910250502021
2022-03-05 19:35:00,KL,606,ICY,320,J,US,174,0.4163659964507917
2022-03-05 20:15:00,LJ,504,YUL,320,J,CA,186,0.6797763580712989
2022-03-06 06:30:00,CL,851,YHZ,73H,J,CA,189,0.6066976701757819
2022-03-06 05:45:00,CL,1292,YKA,73H,J,CA,189,0.6088766940256354
2022-03-06 06:20:00,CL,1556,GBR,73H,J,US,189,0.4644201045761973
2022-03-06 06:25:00,ZD,783,AIV,73H,J,US,189,0.5808072903764513
2022-03-06 07:00:00,LJ,1395,LAS,320,J,US,186,0.6430868826590992
2022-03-06 07:10:00,CL,2359,PHX,73H,J,US,189,0.6631496491530422
2022-03-06 07:35:00,CL,1588,CLE,73H,J,US,189,0.514285161081011
2022-03-06 08:55:00,CL,1746,BCC,73H,J,US,189,0.617688340257424
2022-03-06 07:45:00,CL,771,YQR,73H,J,CA,189,0.6066205237912454
2022-03-06 08:15:00,LJ,2817,YLW,320,J,CA,186,0.6962206513428947
2022-03-06 08:25:00,ZY,1047,YXC,73H,J,CA,186,0.5460386548413947
2022-03-06 10:00:00,ZD,742,YAD,73H,J,CA,189,0.6914473911309759
2022-03-06 09:10:00,UA,512,EWR,75W,J,US,169,0.6112051447733451
2022-03-06 10:15:00,JZ,957,YHM,E90,J,CA,100,0.6594762818509662
2022-03-06 11:00:00,IR,3105,YFI,320,J,CA,180,0.705520970812188
2022-03-06 10:40:00,VW,983,YYZ,320,J,CA,180,0.7262036413418719
2022-03-06 11:05:00,PW,1062,YLW,320,J,CA,174,0.7341148774992629
2022-03-06 11:20:00,LZ,626,RDR,AT5,J,US,48,0.7014213957894523
2022-03-06 12:05:00,LJ,2801,YQQ,320,J,CA,186,0.6904697340394084
2022-03-06 12:35:00,VW,986,YYZ,320,J,CA,180,0.7262036413418719
2022-03-06 12:05:00,UK,821,YVR,319,J,CA,131,0.6743569654488865
2022-03-06 12:20:00,CL,796,ESP,73H,J,US,189,0.6075524437815415
2022-03-06 13:35:00,CL,929,ATU,73H,J,US,189,0.6218112338189455
2022-03-06 13:10:00,LJ,662,RUT,320,J,US,186,0.7823961389538352
2022-03-06 14:00:00,IA,927,DEN,E90,J,US,100,0.7280837175479371
2022-03-06 13:40:00,TN,510,DOH,788,J,QA,254,0.5092482275209272
2022-03-06 14:40:00,ZD,758,PHX,73H,J,US,189,0.7365173690436968
2022-03-06 14:30:00,VW,3401,MYV,E90,J,US,98,0.7707914360676678
2022-03-06 14:35:00,ZD,771,MOD,73H,J,US,189,0.608815929961104
2022-03-06 15:00:00,LJ,769,YEG,320,J,CA,186,0.7770887814460238
2022-03-06 15:05:00,NW,2806,SCM,320,J,US,186,0.6304778579539289
2022-03-06 16:25:00,CL,2444,ICL,7M8,J,US,197,0.6578898998302317
2022-03-06 15:15:00,LJ,663,RUT,320,J,US,186,0.7848417731116898
2022-03-06 15:40:00,VW,985,YYZ,32N,J,CA,180,0.7070166279558991
2022-03-06 16:30:00,GQ,948,CYT,73H,J,US,165,0.59343129037378
2022-03-06 16:00:00,LJ,642,YXT,320,J,CA,186,0.7589930558094845
2022-03-06 16:50:00,CL,849,CYE,73H,J,US,189,0.6510822950821393
2022-03-06 17:10:00,IA,928,DEN,73J,J,US,188,0.6698993634270922
2022-03-06 17:25:00,CL,771,YQR,73H,J,CA,189,0.6555430047347507
2022-03-06 17:10:00,LZ,633,BPT,AT5,J,US,48,0.5837474386234905
2022-03-06 18:05:00,LJ,2813,KEF,320,J,IS,186,0.6644264608672034
2022-03-06 18:20:00,VW,982,YYZ,320,J,CA,180,0.7269819103765299
2022-03-06 19:30:00,CL,2950,YPE,73H,J,CA,189,0.6364721880788791
2022-03-06 18:40:00,CL,2924,MSP,73H,J,US,189,0.6562137832842272
2022-03-06 19:25:00,BJ,3621,ZSW,32A,J,CA,180,0.5752483449411837
2022-03-06 19:40:00,LJ,641,YXT,320,J,CA,186,0.7553044348215402
2022-03-06 19:30:00,KL,606,ICY,320,J,US,174,0.4338824162865104
2022-03-06 20:00:00,VW,987,YYZ,319,J,CA,143,0.7347054348298896
2022-03-06 20:10:00,LJ,643,YXT,32Q,J,CA,235,0.7544808623334861
2022-03-06 21:00:00,LJ,771,YEG,320,J,CA,186,0.7621320586329371
2022-03-06 21:35:00,LJ,661,RUT,320,J,US,186,0.7711656670762226
2022-03-07 06:30:00,LJ,660,RUT,320,J,US,186,0.6135990061581273
2022-03-07 06:55:00,CL,1391,YXY,73H,J,CA,189,0.5617509941845731
2022-03-07 05:30:00,LJ,767,YEG,319,J,CA,156,0.6979759466332685
2022-03-07 07:05:00,CL,2588,YFI,73H,J,CA,189,0.5908282722286499
2022-03-07 06:25:00,CL,2444,ICL,73H,J,US,189,0.5654795929566463
2022-03-07 07:25:00,CL,2707,YAD,73H,J,CA,189,0.5619400813890318
2022-03-07 07:15:00,LZ,607,KIC,ER4,J,US,49,0.5124338384626516
2022-03-07 07:15:00,LJ,504,YUL,320,J,CA,186,0.580067415323346
2022-03-07 06:40:00,LZ,617,SLK,AT5,J,US,48,0.5251810322669057
2022-03-07 08:00:00,VW,981,YYZ,32N,J,CA,180,0.6261860795673708
2022-03-07 08:40:00,CL,2653,YXH,73H,J,CA,189,0.5758740704890081
2022-03-07 08:10:00,ZD,736,UGB,73H,J,US,189,0.7341583282714031
2022-03-07 08:10:00,LJ,667,YDQ,320,J,CA,186,0.603446761345212
2022-03-07 08:25:00,VW,3401,MYV,E90,J,US,98,0.6828928286587234
2022-03-07 08:15:00,LJ,2801,YQQ,320,J,CA,186,0.6137814379295831
2022-03-07 09:10:00,IA,926,DEN,E90,J,US,100,0.6927008827613405
2022-03-07 09:15:00,ZD,738,RNH,73H,J,US,189,0.6400866613029491
2022-03-07 10:25:00,LZ,614,CGZ,AT5,J,US,48,0.5448846476992799
2022-03-07 10:25:00,LJ,2817,YLW,320,J,CA,186,0.6988404977145835
2022-03-07 10:35:00,VW,3405,MYV,E90,J,US,98,0.7186538304209958
2022-03-07 11:40:00,VW,981,YYZ,320,J,CA,180,0.6853179666424933
2022-03-07 11:50:00,CL,772,YQR,73H,J,CA,189,0.6114437314911756
2022-03-07 11:40:00,LZ,793,SLK,AT5,C,US,48,0.7315098131649235
2022-03-07 12:30:00,UK,821,YVR,32N,J,CA,172,0.5798931450887019
2022-03-07 12:05:00,LJ,2349,YKA,320,J,CA,186,0.654789534932256
2022-03-07 12:35:00,KL,605,ICY,320,J,US,174,0.4022243266330903
2022-03-07 13:40:00,SV,1667,YXY,73H,J,CA,186,0.5038351824565851
2022-03-07 13:40:00,ZY,1047,YXC,73H,J,CA,186,0.4818702281596813
2022-03-07 13:40:00,CL,1273,MCE,73H,J,US,189,0.4684425877421341
2022-03-07 14:20:00,LJ,2813,DAN,320,J,US,186,0.639590509447155
2022-03-07 14:15:00,YU,1394,LAS,320,J,US,186,0.4946348063255485
2022-03-07 14:05:00,LZ,608,KIC,ER4,J,US,49,0.5942430527282391
2022-03-07 14:35:00,CL,771,YQR,73H,J,CA,189,0.6100629807856813
2022-03-07 14:55:00,ZD,739,YXJ,73H,J,CA,189,0.6840420273446743
2022-03-07 16:10:00,LJ,662,RUT,320,J,US,186,0.7222419947837625
2022-03-07 15:15:00,CL,2727,MQI,73H,J,US,189,0.6202403833252255
2022-03-07 15:20:00,LJ,642,YXT,320,J,CA,186,0.7356556083059691
2022-03-07 16:15:00,LZ,619,SLK,AT5,J,US,48,0.5942581243913381
2022-03-07 17:25:00,LJ,770,YEG,319,J,CA,156,0.7773126297816279
2022-03-07 16:15:00,IA,928,DEN,73W,J,US,142,0.634531111873958
2022-03-07 17:20:00,LZ,633,BPT,AT5,J,US,48,0.5610343201933633
2022-03-07 18:20:00,CL,563,DFW,73H,J,US,189,0.659223758146604
2022-03-07 16:50:00,CL,2007,LIH,73H,J,US,189,0.6043795293549067
2022-03-07 18:25:00,VW,982,YYZ,319,J,CA,143,0.7087867267445577
2022-03-07 17:30:00,LZ,609,KIC,ER4,J,US,49,0.5922514022668536
2022-03-07 18:55:00,LJ,579,YQU,320,J,CA,186,0.6791652884711157
2022-03-07 19:30:00,VW,986,YYZ,319,J,CA,143,0.7000858190379553
2022-03-07 20:00:00,LJ,667,YDQ,319,J,CA,156,0.662589665617236
2022-03-07 19:30:00,VW,3406,MYV,E90,J,US,98,0.7068739804285719
2022-03-07 21:05:00,LJ,663,RUT,320,J,US,186,0.7053675353399255
2022-03-07 20:15:00,LJ,771,YEG,319,J,CA,156,0.7495378202850753
2022-03-08 06:45:00,PW,1129,YLW,319,J,CA,143,0.6924502139377042
2022-03-08 06:40:00,LJ,767,YEG,320,J,CA,186,0.6375322010487082
2022-03-08 07:00:00,LJ,2801,YQQ,320,J,CA,186,0.5802424567788099
2022-03-08 06:05:00,CL,2588,YFI,73H,J,CA,189,0.5813187302925762
2022-03-08 05:55:00,LZ,607,KIC,ER4,J,US,49,0.49616173099286837
2022-03-08 06:25:00,LJ,660,RUT,320,J,US,186,0.6006923363903167
2022-03-08 06:55:00,CL,2359,PHX,73H,J,US,189,0.6263029336178282
2022-03-08 08:05:00,YT,921,YAD,73H,C,CA,189,0.7342735758269817
2022-03-08 07:45:00,VW,981,YYZ,32A,J,CA,180,0.6485718835960844
2022-03-08 08:35:00,KL,584,YQR,320,J,CA,174,0.38848027786505973
2022-03-08 08:45:00,VW,3401,MYV,E90,J,US,98,0.672420771716271
2022-03-08 08:50:00,ZD,735,BKL,73H,J,US,189,0.5796289809738009
2022-03-08 09:50:00,UA,512,EWR,75W,J,US,169,0.5519700125555533
2022-03-08 10:45:00,LZ,614,CGZ,AT4,J,US,48,0.4905092580619309
2022-03-08 11:05:00,LJ,577,YQU,319,J,CA,156,0.6985165636929874
2022-03-08 10:40:00,LJ,2803,YXX,320,J,CA,186,0.6129707547980737
2022-03-08 10:55:00,PW,1062,YLW,319,J,CA,143,0.7297608574343093
2022-03-08 12:40:00,CL,3602,SOP,73H,J,US,189,0.4614647762217765
2022-03-08 12:10:00,UK,821,YVR,CR9,J,CA,84,0.5087927924420926
2022-03-08 12:15:00,VW,3401,MYV,E90,J,US,98,0.708791012623454
2022-03-08 13:30:00,CL,857,OBT,73H,J,US,189,0.5772069609893545
2022-03-08 12:50:00,CL,3307,RFK,73H,J,US,189,0.5908992296579791
2022-03-08 14:20:00,LZ,608,KIC,ER4,J,US,49,0.5789857955986081
2022-03-08 14:55:00,LZ,605,MWS,ER4,J,US,49,0.6089165161188796
2022-03-08 15:30:00,LJ,769,YEG,319,J,CA,156,0.7552644592440122
2022-03-08 15:25:00,LJ,644,YXT,320,J,CA,186,0.7094539928026501
2022-03-08 16:50:00,LZ,619,SLK,AT5,J,US,48,0.5573840786897747
2022-03-08 16:50:00,LJ,770,YEG,319,J,CA,156,0.7552644592440122
2022-03-08 16:10:00,CL,2753,HNM,73H,J,US,189,0.5284135576690636
2022-03-08 16:55:00,LJ,642,YXT,320,J,CA,186,0.7094539928026501
2022-03-08 17:20:00,VW,3403,MYV,E90,J,US,98,0.7082840729876883
2022-03-08 18:05:00,LZ,609,KIC,ER4,J,US,49,0.5789857955986081
2022-03-08 19:00:00,IR,3225,YMM,321,J,CA,220,0.5892582359490572
2022-03-08 18:40:00,LJ,770,YEG,319,J,CA,156,0.7540747871086909
2022-03-08 20:00:00,LJ,667,YDQ,320,J,CA,186,0.6257393107565827
2022-03-08 19:50:00,LJ,663,RUT,320,J,US,186,0.7105617369339937
2022-03-08 19:50:00,CL,2708,DAN,7M8,J,US,197,0.5860092633569306
2022-03-08 20:40:00,VW,3406,MYV,E90,J,US,98,0.6889530388707701
2022-03-09 06:40:00,CL,1292,YKA,73H,J,CA,189,0.5551344508372933
2022-03-09 05:35:00,LJ,767,YEG,320,J,CA,186,0.6405967641075775
2022-03-09 07:00:00,CL,1430,MJQ,73H,J,US,189,0.5476417139742743
2022-03-09 06:30:00,CL,2444,ICL,73H,J,US,189,0.5671861315416002
2022-03-09 06:10:00,VW,978,YYZ,320,J,CA,180,0.6348782319845605
2022-03-09 06:20:00,LJ,504,YUL,319,J,CA,156,0.6039995186089291
2022-03-09 06:45:00,LJ,660,RUT,320,J,US,186,0.599377769113811
2022-03-09 08:05:00,LZ,617,SLK,AT5,J,US,48,0.494695240532821
2022-03-09 08:15:00,CL,771,YQR,73H,J,CA,189,0.5715334363291423
2022-03-09 07:45:00,KL,584,YQR,320,J,CA,174,0.39091621839931445
2022-03-09 08:55:00,VW,3401,MYV,E90,J,US,98,0.6756422570624144
2022-03-09 10:00:00,IA,926,DEN,E75,J,US,88,0.6399144932667
2022-03-09 09:05:00,CL,839,YBR,73H,J,CA,189,0.6535470172933998
2022-03-09 10:10:00,LZ,614,CGZ,AT5,J,US,48,0.4589110130648468
2022-03-09 10:50:00,VW,3405,MYV,E90,J,US,98,0.7134167038302401
2022-03-09 10:10:00,LJ,662,RUT,320,J,US,186,0.7127145234532973
2022-03-09 11:25:00,CL,796,ESP,73H,J,US,189,0.566125144929285
2022-03-09 11:10:00,PW,1062,YLW,319,J,CA,143,0.7358066912618506
2022-03-09 12:30:00,UK,821,YVR,32A,J,CA,172,0.6201267903876438
2022-03-09 12:15:00,VW,3401,MYV,E90,J,US,98,0.7131121867198709
2022-03-09 12:05:00,CL,563,DFW,73H,J,US,189,0.6385822886344737
2022-03-09 13:45:00,LZ,604,KZH,AT5,J,US,48,0.5438021341511449
2022-03-09 12:55:00,IA,927,DEN,E90,J,US,100,0.6828818148550931
2022-03-09 14:00:00,VW,983,YYZ,321,J,CA,220,0.7097431880347765
2022-03-09 15:10:00,LJ,2822,BKL,320,J,US,186,0.6218735703240231
2022-03-09 15:40:00,LJ,769,YEG,319,J,CA,156,0.7588407891809748
2022-03-09 14:30:00,PL,671,BQV,73H,J,US,189,0.5898117521101939
2022-03-09 16:55:00,VW,985,YYZ,320,J,CA,180,0.6822637244713949
2022-03-09 15:55:00,LZ,619,SLK,AT5,J,US,48,0.5459661869152928
2022-03-09 17:25:00,VW,3402,MYV,E90,J,US,98,0.7126052470841051
2022-03-09 17:10:00,LJ,642,YXT,320,J,CA,186,0.7130322967323098
2022-03-09 17:30:00,VW,3403,MYV,E90,J,US,98,0.7126052470841051
2022-03-09 18:30:00,LZ,609,KIC,ER4,J,US,49,0.5780993886235494
2022-03-09 17:40:00,CL,2004,LIH,73H,J,US,189,0.6029956436928806
2022-03-09 18:35:00,VW,986,YYZ,321,J,CA,220,0.7008427978451023
2022-03-09 20:00:00,CL,849,CYE,73H,J,US,189,0.5832442048565638
2022-03-09 19:35:00,VW,3406,MYV,E90,J,US,98,0.7069076828364429
2022-03-09 20:25:00,CL,2950,YPE,73H,J,CA,189,0.5775741362616142
2022-03-09 21:50:00,CL,772,YQR,73H,J,CA,189,0.5906287538708823
2022-03-10 07:10:00,CL,2588,YFI,73H,J,CA,189,0.5988311196479613
2022-03-10 06:45:00,LJ,2827,YXH,320,J,CA,186,0.594623122560259
2022-03-10 06:40:00,LJ,660,RUT,320,J,US,186,0.6482346676352282
2022-03-10 06:40:00,LJ,577,YQU,320,J,CA,186,0.6144103894034126
2022-03-10 07:35:00,CL,1588,CLE,73H,J,US,189,0.4723031244890439
2022-03-10 06:40:00,VW,981,YYZ,321,J,CA,220,0.6755175265718233
2022-03-10 08:05:00,LZ,617,SLK,AT5,J,US,48,0.4839402825876572
2022-03-10 08:40:00,KL,584,YQR,320,J,CA,174,0.40171269610389637
2022-03-10 08:05:00,ZD,742,YAD,73H,J,CA,189,0.6321348367280128
2022-03-10 09:05:00,ZD,735,BKL,73H,J,US,189,0.633620554296875
2022-03-10 09:10:00,UA,512,EWR,75W,J,US,169,0.5738246048475805
2022-03-10 09:50:00,ZD,758,PHX,73H,J,US,189,0.7161095569406639
2022-03-10 10:15:00,CL,1699,WJF,73H,J,US,189,0.619046426746743
2022-03-10 10:35:00,LZ,612,WAL,ER4,J,US,49,0.5876305740067923
2022-03-10 10:50:00,LZ,614,CGZ,AT5,J,US,48,0.45546832773575613
2022-03-10 11:00:00,LJ,2831,DFW,319,J,US,156,0.7487459475787722
2022-03-10 11:00:00,LJ,2829,RFK,320,J,US,186,0.6312864955303482
2022-03-10 12:00:00,VW,981,YYZ,320,J,CA,180,0.693972449475825
2022-03-10 12:30:00,LZ,626,RDR,AT5,J,US,48,0.641642100556736
2022-03-10 12:35:00,VW,983,YYZ,320,J,CA,180,0.693972449475825
2022-03-10 13:15:00,KL,605,ICY,320,J,US,174,0.4144851600429398
2022-03-10 13:25:00,IA,927,DEN,E90,J,US,100,0.6972850851162387
2022-03-10 14:15:00,LZ,618,SLK,AT5,J,US,48,0.5472570266434689
2022-03-10 13:45:00,VW,983,YYZ,32Q,J,CA,220,0.6873515065971473
2022-03-10 14:10:00,CL,854,LAX,73H,J,US,189,0.4678555320857061
2022-03-10 14:05:00,CL,772,YQR,73H,J,CA,189,0.6229020615985608
2022-03-10 15:20:00,ZD,2624,BWI,73H,C,US,189,0.8259637626210914
2022-03-10 15:00:00,LJ,2807,DEN,320,J,US,186,0.6665535481040861
2022-03-10 14:55:00,NW,2806,SCM,320,J,US,186,0.597016502508351
2022-03-10 16:25:00,CL,2727,MQI,73H,J,US,189,0.6183325071503966
2022-03-10 15:45:00,VW,985,YYZ,320,J,CA,180,0.6947507185104831
2022-03-10 16:25:00,GQ,948,CYT,32Q,J,US,190,0.5813198104126939
2022-03-10 17:35:00,LJ,770,YEG,319,J,CA,156,0.7710706867013511
2022-03-10 17:00:00,IA,928,DEN,73W,J,US,142,0.6500681065349325
2022-03-10 17:45:00,CL,3038,FRM,73H,J,US,189,0.5667304270482504
2022-03-10 17:10:00,LJ,662,RUT,319,J,US,156,0.7582014566224206
2022-03-10 19:15:00,CL,2924,MSP,320,J,US,180,0.6116120656575708
2022-03-10 18:55:00,LJ,579,YQU,320,J,CA,186,0.6906434320862264
2022-03-10 19:55:00,LJ,505,YUL,320,J,CA,186,0.6550291582126917
2022-03-10 20:05:00,CL,1391,YXY,73H,J,CA,189,0.6030733325729492
2022-03-10 19:25:00,VW,3406,MYV,E90,J,US,98,0.7197267189490086
2022-03-10 20:25:00,LJ,643,YXT,319,J,CA,156,0.7267973292097816
2022-03-10 21:35:00,CL,773,YQR,73H,J,CA,189,0.6062882560857803
2022-03-11 06:05:00,PW,1129,YLW,319,J,CA,143,0.722841149731324
2022-03-11 05:50:00,LJ,2813,DAN,320,J,US,186,0.6173121331526799
2022-03-11 06:30:00,CL,2717,YXU,73H,J,CA,189,0.7405622182049242
2022-03-11 07:15:00,LJ,2801,YQQ,320,J,CA,186,0.6263036221412323
2022-03-11 05:50:00,ZD,739,YXJ,73H,J,CA,189,0.6792427899523708
2022-03-11 07:35:00,LZ,607,KIC,ER4,J,US,49,0.5346170398687701
2022-03-11 07:15:00,LZ,630,BPT,AT5,J,US,48,0.44116851028148646
2022-03-11 07:10:00,LJ,504,YUL,319,J,CA,156,0.6447535720027744
2022-03-11 07:05:00,VW,981,YYZ,320,J,CA,180,0.6697698837867249
2022-03-11 07:10:00,FZ,2874,BWI,73H,C,US,189,0.85393751724384
2022-03-11 09:00:00,CL,850,YCV,73H,J,CA,189,0.6157986496723268
2022-03-11 09:10:00,AP,2330,BWI,738,C,US,189,0.8214865031463576
2022-03-11 08:50:00,ZD,742,YAD,73H,J,CA,189,0.6564407600430131
2022-03-11 08:45:00,CL,563,DFW,73H,J,US,189,0.6532950921138994
2022-03-11 08:35:00,UA,512,EWR,75W,J,US,169,0.5710733207868663
2022-03-11 09:10:00,IA,926,DEN,E75,J,US,88,0.6863238014292103
2022-03-11 09:50:00,CL,2706,EKI,73H,J,US,189,0.6473524089539666
2022-03-11 09:45:00,ZD,738,RNH,73H,J,US,189,0.6779613813974095
2022-03-11 10:50:00,CL,856,BNL,73H,J,US,189,0.5951310352647269
2022-03-11 10:55:00,YU,1628,FBY,319,J,US,156,0.5010016540123774
2022-03-11 10:55:00,LZ,605,MWS,ER4,J,US,49,0.6510515690521687
2022-03-11 11:00:00,LJ,644,YXT,319,J,CA,156,0.7702937138275894
2022-03-11 10:20:00,E4,682,BWI,738,C,US,189,0.8214865031463576
2022-03-11 11:30:00,VW,981,YYZ,32N,J,CA,180,0.6958304287704213
2022-03-11 12:35:00,VW,983,YYZ,320,J,CA,180,0.7176386352861336
2022-03-11 12:15:00,LJ,641,YXT,320,J,CA,186,0.7479590173246227
2022-03-11 12:35:00,CL,3130,YXE,73H,J,CA,189,0.3974735868787112
2022-03-11 12:50:00,VW,3401,MYV,E90,J,US,98,0.7399522973480179
2022-03-11 12:25:00,KL,605,ICY,320,J,US,174,0.43473579938723267
2022-03-11 12:30:00,SV,1667,YXY,73H,J,CA,186,0.5570393125441586
2022-03-11 13:40:00,CL,2950,YPE,73H,J,CA,189,0.6402996499429073
2022-03-11 14:00:00,YU,2808,DEN,319,J,US,156,0.49105771999349845
2022-03-11 13:05:00,ZY,1047,YXC,73H,J,CA,186,0.5324811755374605
2022-03-11 14:35:00,VW,983,YYZ,32A,J,CA,180,0.7383123463570868
2022-03-11 14:45:00,CL,2708,DAN,73H,J,US,189,0.6532413712440776
2022-03-11 14:15:00,NW,2806,SCM,320,J,US,186,0.6247311707038925
2022-03-11 15:30:00,ZD,736,UGB,73H,J,US,189,0.7938277386639273
2022-03-11 14:35:00,CL,1317,YQL,73H,J,CA,189,0.6505731548899196
2022-03-11 14:45:00,CL,771,YQR,73H,J,CA,189,0.6495212392391481
2022-03-11 15:40:00,CL,3140,HFD,73H,J,US,189,0.6684030731487434
2022-03-11 16:35:00,LJ,667,YDQ,320,J,CA,186,0.6874415789882996
2022-03-11 16:25:00,CL,2653,YXH,73H,J,CA,189,0.6493490238866053
2022-03-11 17:15:00,LJ,770,YEG,320,J,CA,186,0.7699406227057423
2022-03-11 17:15:00,CL,819,MQI,73H,J,US,189,0.6460068784042692
2022-03-11 17:35:00,IA,928,DEN,73W,J,US,142,0.6710510564051794
2022-03-11 17:55:00,VW,3403,MYV,E90,J,US,98,0.7394453577122522
2022-03-11 17:55:00,CL,851,YHZ,73H,J,CA,189,0.6489116271638093
2022-03-11 17:40:00,LJ,2807,DEN,319,J,US,156,0.7100466298962849
2022-03-11 17:20:00,LZ,609,KIC,ER4,J,US,49,0.6224307250488029
2022-03-11 18:10:00,LJ,662,RUT,319,J,US,156,0.7860562909571811
2022-03-11 18:05:00,CL,670,YQR,73H,J,CA,189,0.6495212392391481
2022-03-11 19:30:00,TO,1733,YMM,73H,G,CA,189,0.6687845961756648
2022-03-11 19:30:00,VW,986,YYZ,320,J,CA,180,0.7140782364741618
